日付タイプ,model,延べ台日,平均差枚,勝率%
ゾロ目/0,L少女☆歌劇 レヴュースタァライト -The SLOT-,70,-0.6,20.0
ゾロ目/0,スマスロ ビッグドリーム THE GOLDEN PUSHER,15,-0.7,20.0
ゾロ目/0,スマスロ やじきた道中記参る！,22,-0.5,18.2
ゾロ目/0,Lラブ嬢3～Wご指名はいかがですか?～,30,-0.7,16.7
ゾロ目/0,アニマルスロット ドッチ,18,-0.7,16.7
ゾロ目/0,スマスロ ミリオンゴッド-神々の軌跡-,72,-0.9,15.3
ゾロ目/0,L無職転生～異世界行ったら本気だす～,14,-0.7,7.1
ゾロ目/0,スマート沖スロ ダークハイビ,14,-0.9,7.1
曜:土,攻殻機動隊,9,924.0,77.8
曜:土,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,12,0.5,75.0
曜:土,革命機ヴァルヴレイヴ2,10,1546.5,70.0
曜:土,スマスロ とんでもスキルで異世界放浪メシ,9,0.3,66.7
曜:土,ストリートファイター6,14,1363.0,64.3
曜:土,L ULTRAMAN 最終決戦,8,0.2,62.5
曜:土,ワールドダイスター,8,670.0,62.5
曜:土,モンキーターンV,10,769.0,60.0
曜:土,虚構推理,12,1223.0,58.3
曜:土,Lパチスロうみねこのなく頃に2,72,0.2,55.6
曜:土,ToLOVEるダークネス TRANCE ver.8.7,9,737.0,55.6
曜:土,SHAKE BONUS TRIGGER,38,163.2,55.3
曜:土,戦国†恋姫,24,337.5,54.2
曜:土,うみねこのなく頃に2,24,401.5,54.2
曜:土,L邪神ちゃんドロップキック,19,0.0,52.6
曜:土,L青春ブタ野郎はバニーガール先輩の夢を見ない,36,0.0,50.0
曜:土,L戦国乙女5 業火を穿つ宿焔の双刃,221,0.2,48.9
曜:土,マギアレコード 魔法少女まどか☆マギカ外伝,60,770.0,48.3
曜:土,ソードアート・オンラインII,54,1027.7,48.1
曜:土,この素晴らしい世界に祝福を！,21,177.6,47.6
曜:土,東京喰種,15,1426.0,46.7
曜:土,戦国乙女5 業火を穿つ宿焔の双刃,74,450.5,45.9
曜:土,スロット ワールドダイスター,24,0.0,45.8
曜:土,スマスロ ハナビ,35,127.3,45.7
曜:土,パチスロ戦国恋姫,72,-0.2,44.4
